GMT Time,Volume Requirements Forecast - DC-H - GB (MW),Volume Requirements Forecast - DC-L - GB (MW),Volume Requirements Forecast - DR-H - GB (MW),Volume Requirements Forecast - DR-L - GB (MW),Volume Requirements Forecast - DM-H - GB (MW),Volume Requirements Forecast - DM-L - GB (MW),Ancillary Volume Accepted - DC-H - GB (MW),Ancillary Volume Accepted - DC-L - GB (MW),Ancillary Volume Accepted - DR-H - GB (MW),Ancillary Volume Accepted - DR-L - GB (MW),Ancillary Volume Accepted - DM-H - GB (MW),Ancillary Volume Accepted - DM-L - GB (MW),Ancillary Price - DC-H - GB (£/MW/h),Ancillary Price - DC-L - GB (£/MW/h),Ancillary Price - DR-H - GB (£/MW/h),Ancillary Price - DR-L - GB (£/MW/h),Ancillary Price - DM-H - GB (£/MW/h),Ancillary Price - DM-L - GB (£/MW/h)
20/05/2023 14:00,1156,872,150,180,80,80,1133,914,185,184,47,45,3.4,1.8,0,7.2,6.5,3.5
20/05/2023 18:00,1157,872,150,180,80,80,1108,694,185,186,65,65,3.4,1.17,0,8.1,5.06,4.64
20/05/2023 22:00,1029,671,150,180,80,80,1213,816,149,153,43,41,2.39,0.67,4.8,8.7,5.1,3.49
21/05/2023 02:00,1179,777,150,180,80,80,1209,860,148,153,43,41,3.78,0.76,2.4,8.7,5.1,3.4
21/05/2023 06:00,1222,824,150,180,80,80,1195,922,180,168,70,70,3.4,1.62,0,8.75,3.5,3.5
21/05/2023 10:00,1221,883,150,180,80,80,1200,939,149,153,66,64,4.72,0.68,4.8,8.7,5.1,3.5
21/05/2023 14:00,1190,898,150,180,80,80,1129,938,148,152,46,46,3.4,1.25,2.4,8.3,5.1,5
21/05/2023 18:00,1187,892,150,180,80,80,1107,698,149,154,67,65,2,1.52,4.8,11.6,5.1,4.49
21/05/2023 22:00,1097,680,150,180,80,80,1201,813,149,153,50,49,3.22,0.99,4.8,8.7,5.1,3.49
22/05/2023 02:00,1202,791,150,180,80,80,1137,826,175,175,50,50,3.01,0.78,2.4,7.3,5.1,4.49
22/05/2023 06:00,1217,809,150,180,80,80,1109,830,149,160,90,54,3.35,1.12,4.8,11.6,2,3.49
22/05/2023 10:00,1114,786,150,180,80,80,1126,862,149,153,89,62,4.72,0.9,4.8,8.7,2.63,4.15
22/05/2023 14:00,1159,835,150,180,80,80,1091,853,148,150,47,46,3.64,0.76,2.4,7.2,6.4,4.9
22/05/2023 18:00,1159,830,150,180,80,80,1080,688,149,160,64,52,2.94,1.47,4.8,11.6,4.49,3.13
22/05/2023 22:00,1085,648,150,180,80,80,1203,793,155,156,50,44,2,1.36,1.9,6.2,5.1,2.75
23/05/2023 02:00,1207,790,150,180,80,80,1023,806,176,172,81,80,3.51,1.36,0,5.8,3.14,1.96
23/05/2023 06:00,1214,802,150,180,80,80,1087,787,151,163,84,51,2,1.36,3.8,8.75,3.51,4.49
23/05/2023 10:00,1124,780,150,180,80,80,1085,803,180,173,89,62,4.32,1.36,0,5.8,2.63,4.12
23/05/2023 14:00,1102,812,150,180,80,80,1084,799,150,149,47,46,2,1.36,1.9,5.8,6.1,4.7
23/05/2023 18:00,1109,800,150,180,80,80,1023,657,151,141,65,65,1.37,1.36,3.8,11.6,4.69,4.51
23/05/2023 22:00,984,646,150,180,80,80,1187,796,156,157,85,57,4,0.52,3.8,8.7,2,2
24/05/2023 02:00,1152,752,150,180,80,80,1038,805,182,179,84,53,3.5,0.57,1.9,8.7,1.7,1.7
24/05/2023 06:00,1182,782,150,180,80,80,1110,801,157,164,93,61,3.96,0.67,5.7,11.6,1.7,3.5
24/05/2023 10:00,1070,781,150,180,80,80,1160,870,187,179,93,65,5.44,3.19,1.9,8.7,2,4.93
24/05/2023 14:00,1110,827,150,180,80,80,1135,866,156,158,73,70,3.96,0.6,3.8,11.6,4.26,3.4
24/05/2023 18:00,1091,801,150,180,80,80,1034,654,156,164,85,80,1.37,0.5,3.8,12,3,3.5
24/05/2023 22:00,981,646,150,180,80,80,1193,797,162,160,81,46,3.9,1.3,4.71,9.52,3.5,2.49
25/05/2023 02:00,1153,756,150,180,80,80,1053,807,182,179,77,48,3.9,0.66,1.9,8.7,4.14,2.94
25/05/2023 06:00,1167,776,150,180,80,80,1027,784,183,163,67,65,3.9,1.1,2.3,11.6,3.59,3.59
25/05/2023 10:00,1061,769,150,180,80,80,1185,854,162,150,56,54,6,0.49,5.7,8.7,6.8,4.99
25/05/2023 14:00,1095,806,150,180,80,80,1085,848,165,171,85,71,4.6,2,3.8,11.6,2,2.16
25/05/2023 18:00,1110,811,150,180,80,80,968,674,200,179,86,86,3.9,0.72,0,11.6,1.7,2.49
25/05/2023 22:00,1018,649,150,180,80,80,1231,801,200,161,58,48,5,0.6,0,9.5,4.5,2
26/05/2023 02:00,1162,764,150,180,80,80,1186,808,200,183,70,58,7.88,5.12,0,7.27,5,2
26/05/2023 06:00,1174,783,150,180,80,80,1123,804,200,168,70,65,4,1.2,0,11.6,5.8,3.45
26/05/2023 10:00,1061,676,150,180,80,80,1157,835,200,183,57,54,5,0.74,0,7.73,6.8,6.8
26/05/2023 14:00,1089,810,150,180,80,80,1139,837,200,184,90,88,6,0.48,0,8.2,2.11,2.09
26/05/2023 18:00,1106,823,150,180,80,80,1096,666,162,168,95,79,4,0.6,3.8,11.73,1.16,3.4
26/05/2023 22:00,1018,661,150,180,80,80,1240,808,144,149,71,24,2,1.1,3.8,9.5,3.49,1.99
27/05/2023 02:00,1164,767,150,180,80,80,1253,833,163,167,26,25,2,1.1,1.7,9.5,3.49,3.49
27/05/2023 06:00,1201,804,150,180,80,80,1246,933,144,150,85,71,2.53,1.87,3.8,10.65,3.49,3.45
27/05/2023 10:00,1182,893,150,180,80,80,1284,1000,165,163,38,39,6.35,1.8,3.4,7.73,4.99,4.99
27/05/2023 14:00,1250,976,150,180,80,80,1282,1006,165,171,6,4,6.53,2.45,1.9,11.6,0,0
27/05/2023 18:00,1250,981,150,180,80,80,1164,719,165,176,69,52,2.99,1.54,1.9,11.73,3.99,4.49
27/05/2023 22:00,1124,712,150,180,80,80,1251,836,164,156,85,60,1.27,1.56,1.9,7.87,3.15,1.7
28/05/2023 02:00,1218,819,150,180,80,80,1284,876,164,144,41,41,2,0.98,1.9,7.27,3.99,3.49
28/05/2023 06:00,1237,851,150,180,80,80,1259,937,194,169,86,79,4,4,0,6.8,3.4,2.89
28/05/2023 10:00,1234,911,150,180,80,80,1266,968,165,156,72,71,8.23,1.35,3.8,7.73,4.99,3.49
28/05/2023 14:00,1227,945,150,180,80,80,1240,973,165,155,72,66,13,3.73,3.8,8.2,3.49,0
28/05/2023 18:00,1229,949,150,180,80,80,1207,766,165,152,83,64,2.76,2.33,3.8,8.7,3.4,3.4
28/05/2023 22:00,1140,714,150,180,80,80,1261,840,132,140,26,25,1.5,1.5,3.4,11.6,6.7,3.49
29/05/2023 02:00,1225,827,150,180,80,80,1261,861,159,157,70,70,3.51,0.83,3.4,8.7,3.99,3.49
29/05/2023 06:00,1238,854,150,180,80,80,1248,923,133,141,70,70,3.8,0.61,5.7,11.6,3.99,3.49
29/05/2023 10:00,1233,901,150,180,80,80,1259,971,134,136,68,70,7.8,2.18,7.6,11.6,4.99,3.49
29/05/2023 14:00,1234,960,150,180,80,80,1254,964,134,166,6,5,5.7,0.65,6.8,11.6,6.7,2.5
29/05/2023 18:00,1236,965,150,180,80,80,1208,727,138,146,36,17,2.49,0.65,6.37,11.73,6.7,0
29/05/2023 22:00,1108,690,150,180,80,80,1246,819,160,160,73,59,2.48,0.75,3.8,7.87,4,3.49
30/05/2023 02:00,1213,809,150,180,80,80,1255,833,185,183,76,67,2.12,2.18,1.9,7.27,5,2.36
30/05/2023 06:00,1224,823,150,180,80,80,1161,790,200,188,65,65,4.67,0.43,0,6,3.99,4.49
30/05/2023 10:00,1087,682,150,180,80,80,1158,857,200,184,77,77,8,4,0,6,4.99,4.99
30/05/2023 14:00,1117,813,150,180,80,80,1172,848,200,188,62,33,6.8,5.2,0,6,4.5,5.8
30/05/2023 18:00,1125,820,150,180,80,80,1134,685,165,166,75,46,3.48,1.69,4.63,10,4.5,4.49
30/05/2023 22:00,1030,653,150,180,80,80,1243,812,145,142,70,29,4.2,0.5,4.76,7.87,4,3.72
31/05/2023 02:00,1200,793,150,180,80,80,1233,824,167,165,70,30,10.8,0.5,4,7.27,5,3.49
31/05/2023 06:00,1216,812,150,180,80,80,1091,755,146,148,85,45,1.2,1.31,6,10.65,3.75,3.75
31/05/2023 10:00,1062,667,150,180,80,80,1185,843,141,138,85,45,10,0.69,8,7.73,3.75,3.75
31/05/2023 14:00,1086,800,150,180,80,80,1176,836,171,182,58,57,5.48,1.42,3.4,11,7,3.7
31/05/2023 18:00,1105,802,150,180,80,80,1109,675,152,155,85,67,6,0.61,4,11.73,3.5,4
31/05/2023 22:00,1034,653,150,180,80,80,1234,806,144,141,86,31,4,0.5,4.81,7.87,3,3.8
01/06/2023 02:00,1201,794,150,180,80,80,1233,816,165,143,85,67,9,0.5,3,7.27,2.88,2.88
01/06/2023 06:00,1216,812,150,180,80,80,1126,781,185,145,88,60,2.15,2.15,2,7,2.63,4.5
01/06/2023 10:00,1095,689,150,180,80,80,1201,856,141,138,85,70,4.02,1.32,8,7.73,2.1,4.4
01/06/2023 14:00,1115,820,150,180,80,80,1176,866,170,144,71,57,9,1,3,6.8,3.69,3.34
01/06/2023 18:00,1115,819,150,180,80,80,1151,686,198,144,78,5,7,0.6,0,10,4.43,2.9
01/06/2023 22:00,1014,651,150,180,80,80,1127,808,149,177,43,15,2,0.69,3.6,11.4,6,2
02/06/2023 02:00,1200,789,150,180,80,80,1139,818,195,188,41,38,2.38,0.85,0,7,6,2
02/06/2023 06:00,1211,804,150,180,80,80,998,807,195,182,32,32,0.83,1.25,0,12,3.25,3.25
02/06/2023 10:00,1103,696,150,180,80,80,1123,905,192,170,28,20,5,0.69,1.2,9.5,3.65,2.61
02/06/2023 14:00,1147,855,150,180,80,80,1120,905,160,182,25,23,5.68,2.13,4.8,11,7,3
02/06/2023 18:00,1147,855,150,180,80,80,980,676,200,161,50,37,2.28,1.27,0,11.73,5,3
02/06/2023 22:00,1044,662,150,180,80,80,1244,814,161,176,56,9,2,0.82,3.5,11.4,4.58,2.22
03/06/2023 02:00,1179,777,150,180,80,80,1255,836,155,175,52,23,2,0.88,5.5,9.9,4.24,2.2
03/06/2023 06:00,1216,819,150,180,80,80,1230,915,190,182,80,30,4.5,0.6,1,7,4.5,2.42
03/06/2023 10:00,1188,872,150,180,80,80,1273,988,179,182,13,12,6,1.17,3.5,7,7.8,0
03/06/2023 14:00,1226,950,150,180,80,80,1266,988,160,184,72,47,8,2,5.5,8.2,3.9,3.02
03/06/2023 18:00,1230,954,150,180,80,80,1177,727,200,171,78,34,6,0.8,0,12.4,3.9,0
03/06/2023 22:00,1083,683,150,180,80,80,1247,821,160,151,69,49,2,0.98,2.5,12.4,4.55,2.05
04/06/2023 02:00,1194,798,150,180,,80,1260,848,174,172,75,31,4.31,0.41,1,9.9,3,2.4
04/06/2023 06:00,1233,844,150,180,,80,1252,960,148,153,72,64,2.1,2.1,2.5,9.9,4.07,2.72
04/06/2023 10:00,1230,918,150,180,,80,1272,986,156,149,46,13,6,0.89,6.5,9.9,5.8,5.4
04/06/2023 14:00,1213,936,150,180,,80,1258,980,194,171,45,36,7.72,2,0,7,5,3.2
04/06/2023 18:00,1216,938,150,180,,80,1164,710,153,161,82,27,3,0.6,2.5,12.4,3.39,3.39
04/06/2023 22:00,1063,677,150,180,,80,1246,822,195,186,56,9,2,0.98,0,9,4.21,2.31
05/06/2023 02:00,1177,785,150,180,80,80,1251,831,200,188,57,9,4.18,0.5,0,7.2,3.8,2.71
05/06/2023 06:00,1197,807,150,180,80,80,1122,791,174,185,45,45,2,0.98,2.5,12.4,4.3,3.2
05/06/2023 10:00,1100,710,150,180,80,80,1197,857,178,179,50,44,6,1.03,4.9,12.4,4.5,4.5
05/06/2023 14:00,1123,839,150,180,80,80,1193,860,195,176,71,56,6,0.63,1,12.4,3.4,3.3
05/06/2023 18:00,1120,835,150,180,80,80,1075,668,180,185,69,63,2,0.69,2.5,12.4,3.9,3.6
05/06/2023 22:00,1006,660,150,180,80,80,1226,809,195,169,53,23,2.37,0.6,0,8.5,4.76,1.64
06/06/2023 02:00,1162,765,150,180,80,80,1230,821,200,184,60,33,4.4,0.52,0,7,4.45,2.01
06/06/2023 06:00,1187,791,150,180,80,80,1131,740,198,191,46,11,4,1.05,0,7,6,0.66
06/06/2023 10:00,1072,678,150,180,80,80,1146,843,200,183,47,11,2.16,2.16,0,7.4,6.5,0
06/06/2023 14:00,1127,837,150,180,80,80,1162,850,196,176,65,44,3.48,0.62,0,8.2,4,3.2
06/06/2023 18:00,1126,835,150,180,80,80,1059,684,200,161,73,47,0.85,1.14,0,11.73,4,3.2
06/06/2023 22:00,1003,656,150,180,80,80,1209,783,200,180,77,45,2,0.98,0,8.5,3.44,3.24
07/06/2023 02:00,1178,774,150,180,80,80,1220,790,200,188,33,17,4.31,0.6,0,7.27,4.9,1.92
07/06/2023 06:00,1195,795,150,180,80,80,1109,780,197,188,52,12,2,1.12,0,7,3.96,2.74
07/06/2023 10:00,1093,694,150,180,80,80,1169,836,191,174,34,17,4.58,1.04,2.3,7.73,3.8,2.91
07/06/2023 14:00,1132,842,150,180,80,80,1164,839,200,187,51,48,6,0.58,0,8.2,5,3.2
07/06/2023 18:00,1140,848,150,180,80,80,1101,665,200,172,60,20,1.49,0.71,0,11.73,5.3,2
07/06/2023 22:00,1025,661,150,180,80,80,1269,834,188,186,32,30,3.67,0.56,1.5,10,5.1,2
08/06/2023 02:00,1199,789,150,180,80,80,1275,849,200,190,49,18,7.17,0.63,0,7,6.8,3.49
08/06/2023 06:00,1218,811,150,180,80,80,1152,817,190,180,67,23,5.48,2.7,2,19,4,2.88
08/06/2023 10:00,1097,780,150,180,80,80,1218,891,191,175,35,13,11,0.63,2.3,7.73,2.63,4.1
08/06/2023 14:00,1165,863,150,180,80,80,1236,896,196,185,12,12,5.62,2.38,0,8.2,3.27,3.27
08/06/2023 18:00,1173,869,150,180,80,80,1182,710,166,180,44,32,2.69,1.29,3.9,19,5.5,2
08/06/2023 22:00,1090,658,150,180,80,80,1249,827,170,188,76,21,3.67,0.55,2.3,8,3.52,1.76
09/06/2023 02:00,1214,804,150,180,80,80,1254,835,198,192,70,22,3.89,1.91,0,7,4.3,1.49
09/06/2023 06:00,1223,821,150,180,80,80,1211,858,198,189,47,18,11,1,0,6.46,4.5,1.95
09/06/2023 10:00,1197,814,150,180,80,80,1236,895,151,181,16,16,5.8,1,7.4,8,2.25,2.5
09/06/2023 14:00,1203,892,150,180,80,80,1237,897,154,184,36,16,3.5,1.1,5.6,12.3,5.59,2.5
09/06/2023 18:00,1203,892,150,180,80,80,1178,709,199,186,79,19,5.25,0.64,0,11,4.5,0.3
09/06/2023 22:00,1098,665,150,180,80,80,1249,822,156,186,89,22,2.79,1.01,4.09,8.5,1.85,1.5
10/06/2023 02:00,1214,804,150,180,80,80,1258,842,192,186,66,16,4.5,0.75,0,7,4.5,0
10/06/2023 06:00,1228,832,150,180,80,80,1249,907,180,188,76,20,3.14,1.36,2.3,7,2.7,1.93
10/06/2023 10:00,1216,894,150,180,80,80,1251,954,182,181,42,45,8.5,0.6,3.9,7.4,2.3,2
10/06/2023 14:00,1220,932,150,180,80,80,1257,954,152,184,62,29,4.27,3.33,4.91,8.5,3.27,2.99
10/06/2023 18:00,1222,936,150,180,80,80,1204,720,184,186,58,13,4.52,0.55,1.5,9,5,1.5
10/06/2023 22:00,1151,709,150,180,80,80,1246,1000,199,184,90,47,4.23,1.47,0,7,0.39,2.4
11/06/2023 02:00,1213,803,150,180,80,80,1252,1016,199,183,90,61,9,0.51,0,7,0.39,2
11/06/2023 06:00,1228,834,150,180,80,80,1254,1087,199,180,20,19,3.31,1.32,0,7,4.5,4.5
11/06/2023 10:00,1224,883,150,180,80,80,1242,1092,200,188,15,19,3.48,1.52,1,7,1.5,4.5
11/06/2023 14:00,1200,908,150,180,80,80,1239,1089,200,184,87,68,6.49,0.78,0,7,1.5,3.1
11/06/2023 18:00,1193,900,150,180,80,80,1061,920,200,188,96,43,2.47,3.03,0,9,0.39,6.5
11/06/2023 22:00,1039,664,150,180,80,80,1223,797,199,188,54,31,7,0.89,0,7,1.5,2.4
12/06/2023 02:00,1165,761,150,180,80,80,1223,805,199,190,54,46,8,0.89,0,7,1.5,2
12/06/2023 06:00,1185,782,150,180,80,80,1059,664,199,192,41,41,2,0.75,0,7,6.6,5.7
12/06/2023 10:00,1059,671,150,180,80,80,1059,772,200,190,32,32,4.11,0.59,1,7,3.8,4.5
12/06/2023 14:00,1030,780,150,180,80,80,1046,657,200,191,44,44,2.21,1.65,0,7,5.59,6
12/06/2023 18:00,1052,677,150,180,80,80,1038,661,200,190,88,55,2.69,1.01,0,9.9,1.5,6
12/06/2023 22:00,990,648,150,180,80,80,1223,797,190,180,37,19,3.86,0.65,1.5,7,5,1.5
13/06/2023 02:00,1164,748,150,180,,80,1230,812,198,186,34,17,8,4,0,7,1.5,1.5
13/06/2023 06:00,1183,771,150,180,,80,1136,717,191,188,46,39,3.5,0.59,1.5,7,5,6
13/06/2023 10:00,1076,672,150,180,,80,1163,844,198,184,43,41,5.59,4.75,0,7,7.2,6
13/06/2023 14:00,1113,806,150,180,,80,1162,839,191,187,74,66,7.4,0.5,1.5,7,3,4
13/06/2023 18:00,1110,800,150,180,,80,1064,688,190,188,80,60,5.49,1.09,1.5,7,4,5
13/06/2023 22:00,1023,653,150,180,,80,1217,796,185,187,78,17,11,4.24,1.5,9,3.4,1.5
14/06/2023 02:00,1173,757,150,180,80,80,1245,804,198,192,77,,4.53,4.24,0,9,3.4,
14/06/2023 06:00,1186,772,150,180,80,80,1164,793,185,194,86,25,3.5,1.1,1.5,6.15,3.15,3.15
14/06/2023 10:00,1095,691,150,180,80,80,1144,816,186,182,78,53,3.64,0.64,2.3,9,3.4,3.6
14/06/2023 14:00,1075,807,150,180,80,80,1140,818,190,192,88,46,4,0.73,1.5,9,2.72,3.6
14/06/2023 18:00,1077,798,150,180,80,80,1020,660,190,194,92,60,1.73,0.87,1.5,7,1.7,4.5
14/06/2023 22:00,974,656,150,180,80,80,1115,797,192,188,50,19,35,0.95,1,9,4.5,1.5
15/06/2023 02:00,1135,733,150,180,80,80,1116,804,198,190,49,,35,0.6,0,9,6,
15/06/2023 06:00,1149,761,150,180,80,80,1113,804,180,186,63,40,12.89,5.65,3.9,12,4.5,3.5
15/06/2023 10:00,1033,670,150,180,80,80,1107,793,185,187,59,47,8,2.7,4.89,9,3.6,4.5
15/06/2023 14:00,1058,810,150,180,80,80,1102,796,185,191,59,43,11,4,3.9,9,3.6,3.5
15/06/2023 18:00,1057,801,150,180,80,80,1005,649,196,185,63,47,2.74,0.95,0,15.6,4.5,4.9
15/06/2023 22:00,944,653,150,180,80,80,1189,775,190,187,77,15,4.2,0.67,1,9.9,3.6,1.5
16/06/2023 02:00,1128,731,150,180,80,80,1207,795,176,188,45,,4.2,1.47,1,11,3.6,
16/06/2023 06:00,1155,767,150,180,80,80,1097,708,177,186,49,24,2,1.02,1,14,4.5,3.5
16/06/2023 10:00,1046,679,150,180,80,80,1107,828,177,188,47,32,3.8,0.58,1,9.5,5.5,4.5
16/06/2023 14:00,1055,801,150,180,80,80,1108,834,178,186,47,29,2,0.91,1,12.4,7.5,3.5
16/06/2023 18:00,1061,805,150,180,80,80,1009,690,192,181,49,33,1.11,0.98,1,15.6,4.5,4.9
16/06/2023 22:00,962,666,150,180,80,80,1216,778,190,186,37,17,2,1.1,1,9.5,5,1.5
17/06/2023 02:00,1130,737,150,180,80,80,1230,802,200,180,32,17,5.03,1.47,0,12.4,3.6,1.5
17/06/2023 06:00,1176,785,150,180,80,80,1200,818,196,188,33,24,2.89,1.38,0,7.5,7.7,1.5
17/06/2023 10:00,1153,762,150,180,80,80,1210,857,196,183,63,33,8,1.13,0,12.4,7.1,4.6
17/06/2023 14:00,1153,867,150,180,80,80,1199,859,200,184,76,39,4.5,1.69,0,12.4,3.6,3.2
17/06/2023 18:00,1145,858,150,180,80,80,1098,677,200,188,80,57,1.49,1.37,0,11.2,3.6,3.2
17/06/2023 22:00,1019,681,150,180,80,80,1240,805,190,173,73,51,4.2,0.45,1,9.9,3.94,1.88
18/06/2023 02:00,1158,764,150,180,80,80,1252,829,176,180,68,41,2.78,2.22,1,9.9,3.6,2.12
18/06/2023 06:00,1204,814,150,180,80,80,1238,872,190,179,58,39,2.89,2.11,1,9.9,4.61,2.8
18/06/2023 10:00,1188,807,150,180,80,80,1225,865,190,174,60,60,4.2,0.6,1,12.4,5.5,4.5
18/06/2023 14:00,1117,825,150,180,80,80,1195,754,199,180,84,68,4.5,3.83,0,9.9,3.6,2.25
18/06/2023 18:00,1107,814,150,180,80,80,1104,676,190,180,78,60,2.25,2.25,1,12.4,3.6,4.5
18/06/2023 22:00,1025,677,150,180,80,80,1252,818,180,168,60,17,3.08,1.5,0,8.5,4.5,1.5
19/06/2023 02:00,1182,782,150,180,80,80,1251,829,196,171,82,74,8,1.47,0,8.5,3,1.62
19/06/2023 06:00,1199,800,150,180,80,80,1180,803,197,186,72,40,2.88,1.41,0,8,4.5,1.5
19/06/2023 10:00,1069,690,150,180,80,80,1211,836,173,180,68,43,2.4,2,4.33,9.5,3.49,3.5
19/06/2023 14:00,1055,788,150,180,80,80,1193,827,194,187,56,17,4.16,0.72,0,9.5,3.49,1.5
19/06/2023 18:00,1063,790,150,180,80,80,1079,668,194,184,71,38,2,1.28,0,12.4,4.5,4.9
19/06/2023 22:00,995,673,150,180,80,80,1236,797,190,178,55,23,3.71,0.99,0,12.4,5,1.5
20/06/2023 02:00,1167,764,150,180,80,80,1234,804,190,182,40,15,4.21,0.99,0,9.5,3,1.5
20/06/2023 06:00,1176,779,150,180,80,80,1084,676,195,190,41,23,3,1.17,0,8.8,6.2,3.5
20/06/2023 10:00,1056,695,150,180,80,80,1090,779,190,178,38,31,2,1.6,0,12.4,7,4.5
20/06/2023 14:00,983,669,150,180,80,80,1090,779,193,183,50,20,3,2,0,12.4,8,1.5
20/06/2023 18:00,994,674,150,180,80,80,1057,662,193,188,66,25,2,1.18,0,11.2,4.5,1.5
20/06/2023 22:00,992,670,150,180,80,80,1227,789,193,187,67,46,2.2,1,0,7.6,3.91,1.88
21/06/2023 02:00,1196,781,150,180,80,80,1240,806,193,192,82,37,4.78,0.65,0,7.5,3.66,1.74
21/06/2023 06:00,1214,804,150,180,80,80,1100,674,193,192,72,45,2.7,1.81,0,8.8,4.5,3.8
21/06/2023 10:00,1135,785,150,180,80,80,1070,784,200,182,81,48,2,2,0,8,3,4.7
21/06/2023 14:00,1124,809,150,180,80,80,1058,675,193,191,80,33,2,0.68,0,9.5,4.5,4.5
21/06/2023 18:00,1130,815,150,180,80,80,1024,652,193,188,80,50,1.66,1.19,0,12.4,4.5,4.5
21/06/2023 22:00,996,666,150,180,80,80,1173,761,191,183,87,49,3.72,0.99,0,12.3,2.41,3.38
22/06/2023 02:00,1144,748,150,180,,80,1225,797,191,183,64,9,4.8,0.65,0,12.3,4.48,1.35
22/06/2023 06:00,1159,764,150,180,,80,1111,767,165,186,88,37,2.43,2.21,2.5,14,2.62,3
22/06/2023 10:00,1054,699,150,180,,80,1100,786,200,186,84,66,4.42,1.78,0,9.5,3.12,2.82
22/06/2023 14:00,1018,798,150,180,,80,1095,786,200,192,80,42,5.7,1.59,0,9.5,3.5,2.47
22/06/2023 18:00,1032,703,150,180,,80,1051,648,193,190,86,29,1.34,2,0,11.2,3,2.96
22/06/2023 22:00,951,656,150,180,,80,1188,767,191,181,78,35,6.82,0.6,0,9.7,3.5,3.7
23/06/2023 02:00,1126,739,150,180,80,80,1202,786,191,190,66,27,2,1.9,0,7.5,3.5,2.26
23/06/2023 06:00,1164,768,150,180,80,80,1075,662,200,192,83,32,2.53,1.81,0,7.9,3.5,3
23/06/2023 10:00,1083,698,150,180,80,80,1103,783,200,186,71,52,5,1.5,0,8,3.99,4.3
23/06/2023 14:00,1135,805,150,180,80,80,1114,786,194,188,67,27,3.99,1.29,0,9.5,4.5,3.5
23/06/2023 18:00,1165,830,150,180,80,80,1076,661,195,180,82,30,3.5,2.8,0,18.7,3.5,3.5
23/06/2023 22:00,1110,672,150,180,80,80,1248,812,190,170,62,68,4,0.98,1.5,9.8,2.5,1.5
24/06/2023 02:00,1210,794,150,180,80,80,1254,836,198,180,59,70,4,1.81,0,7.5,2.5,1.5
24/06/2023 06:00,1224,824,150,180,80,80,1242,869,197,182,82,78,3.04,1.5,0,6.3,3.54,2.15
24/06/2023 10:00,1212,840,150,180,80,80,1230,900,196,180,54,37,9.69,0.98,0,8,3.5,4.5
24/06/2023 14:00,1215,919,150,180,80,80,1225,902,199,184,74,50,9.69,1.68,0,7.5,3.5,4.5
24/06/2023 18:00,1214,916,150,180,80,80,1169,700,200,182,70,39,1.9,1.23,0,9,4.5,4.5
24/06/2023 22:00,1123,694,150,180,80,80,1271,837,190,175,39,56,2.81,1.29,1.5,9.8,5,1.5
25/06/2023 02:00,1213,802,150,180,80,80,1289,876,190,168,33,57,3.4,0.5,1.5,7.5,1.25,2.5
25/06/2023 06:00,1234,848,150,180,80,80,1280,964,189,171,75,67,3.07,1.74,0,7.5,3.5,2.5
25/06/2023 10:00,1228,924,150,180,80,80,1248,961,189,148,56,17,14.69,1.58,0,0,3.5,1.5
25/06/2023 14:00,1222,936,150,180,80,80,1265,960,200,181,55,17,9,1.5,0,7.5,3.5,1.5
25/06/2023 18:00,1221,933,150,180,80,80,1224,773,200,182,78,45,4.4,4.23,0,9,3.5,4.5
25/06/2023 22:00,1176,721,150,180,80,80,1254,937,170,176,80,64,3.8,1.35,2.9,9.8,3.05,3.05
26/06/2023 02:00,1219,816,150,180,80,80,1257,957,192,180,44,65,2.32,2.32,0,10.5,7.5,3.3
26/06/2023 06:00,1228,834,150,180,80,80,1221,854,170,163,41,62,2.56,1.5,2.9,12.3,6.5,2.5
26/06/2023 10:00,1191,779,150,180,80,80,1204,834,168,175,66,50,4.84,1.44,2.5,9.5,3.5,4.5
26/06/2023 14:00,1140,821,150,180,80,80,1197,828,195,180,65,50,4.12,1.15,0,8.8,3.5,4.5
26/06/2023 18:00,1136,817,150,180,80,80,1097,654,195,183,90,46,2.13,2.26,0,9,1,5.8
26/06/2023 22:00,1041,654,150,180,80,80,1227,903,189,186,64,34,7,0.99,0,7.5,3.5,2.8
27/06/2023 02:00,1182,774,150,180,80,80,1239,917,190,184,52,26,3.73,0.99,1.5,9.5,3.5,2.8
27/06/2023 06:00,1207,800,150,180,80,80,1107,690,190,182,90,50,2.72,2.05,1.5,11.4,2.3,4
27/06/2023 10:00,1108,695,150,180,80,80,1091,650,190,175,76,62,5,0.7,1.5,9.8,3.9,2.9
27/06/2023 14:00,1071,742,150,180,80,80,1079,636,200,184,48,33,3.8,0.99,0,8.8,7,4.5
27/06/2023 18:00,1080,745,150,180,80,80,1053,654,200,187,78,20,1.49,1.74,0,9,3.6,5.7
27/06/2023 22:00,1113,661,150,180,80,80,1256,939,199,184,53,28,6.65,1.02,0,7.5,5,4
28/06/2023 02:00,1209,899,150,180,80,80,1259,953,199,188,51,25,9.72,1.17,0,7.5,6.2,3.7
28/06/2023 06:00,1212,903,150,180,80,80,1119,883,199,190,96,50,3.01,1.66,0,7.5,1.25,6.25
28/06/2023 10:00,1086,843,150,180,80,80,1046,699,199,186,88,45,2.71,0.99,0,7.5,2.7,5.26
28/06/2023 14:00,1007,670,150,180,80,80,1042,682,197,188,67,50,5.05,3.71,0,7.5,2.5,4
